CodeJeu|NomJeu|DateAchat|Emplacement|Marque|Annee_Edition|NbJoueurs|AgeJoueurs|Manque|TypeJeu|NbPieces|TempsJeu|EtatJeu|Descriptif1|Descriptif2|Descriptif3|LienImg|Commentaire|NbPoints|NiveauJeu|Classification|PrixEstimé|Auteur|Illustrateur|SurPlace|Contenu1|Contenu2
504|Vers les maths - Maternelle Moyenne section|10/02/2014||||||||1||||||||1|||0|||N||
505|Echasses|10/02/2014|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\505.jpg||1|||0|||N||
506|Lettres rugueuses majuscules|10/02/2014|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
507|code couleur|09/03/2014|||||||6 mathématiques|1||||||||1|||0|||N||
508|Monsieur Patate à assembler|10/03/2014|||||||8 jeux symboliques et imitatio|1||||||||1|||0|||N||
509|100 idées pour gérer les troubles du comportement|10/03/2014||||||||1||||||||1|||0|||N||
51|BATONS DE PLUIE|27/05/2012|||||||3 sensoriel musique|0||||||||1|||0|||N||
510|100 idées les troubles de l'attention|10/03/2014||||||||1||||||||1|||0|||N||
511|100 idées enfant avec autisme|10/03/2014||||||||1||||||||1|||0|||N||
512|100 idées pour que tous les enfants sachent lire|10/03/2014||||||||1||||||||1|||0|||N||
513|Eval et intervention auprès de comportements-défis|10/03/2014||||||||1|||Auteurs : Eric Willaye ; Ghislain Magerotte| | |||1|||0|||N||
514|Déclic novembre-décembre 2013|18/07/2014||||||||1||||||||1|||0|||N||
515|Déclic janvier-février 2014|18/07/2014||||||||1||||||||1|||0|||N||
516|Déclic mars-avril 2014|18/07/2014||||||||1||||||||1|||0|||N||
517|Déclic mai-juin 2014|18/07/2014||||||||1||||||||1|||0|||N||
518|Livre Je suis à l'Est|12/08/2014||||||||1|||Auteur Josef Schovanec| | |||1|||0|||N||
519|Livre Eloge du voyage à l'usage des autistes…|12/08/2014||||||||1|||Auteur Josef Schovanec| | |||1|||0|||N||
52|BIGTRACK|27/05/2012|||||||7 aide autom assoc tps|0||||||||1|||0|||N||
520|Jeux d'éveil à l'écriture|17/10/2014||||||||1|||Auteur : Agnès Daubricourt| | |||1|||0|||N||
521|Grammaticus Tome 1|09/12/2014||||||||1|||Auteur : Anne-Marie GAIGNARD| | |||1|||0|||N||
522|Grammaticus Tome 2|09/12/2014||||||||1|||Auteur : Anne-Marie GAIGNARD| | |||1|||0|||N||
523|Balle lestée 900g n°1|09/12/2014|||||||3 sensoriel musique|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\523 balle lestée 900g.jpg||1|||0|||N||
524|Balle lestée 900g n°2|09/12/2014|||||||3 sensoriel musique|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\523 balle lestée 900g.jpg||1|||0|||N||
525|Balle lestée 450g n°1|09/12/2014|||||||3 sensoriel musique|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\526 balle lestee jaune 450g n-2.PNG||1|||0|||N||
526|Balle lestée 450g n°2|09/12/2014|||||||3 sensoriel musique|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\526 balle lestee jaune 450g n-2.PNG||1|||0|||N||
527|Cerceau 50cm|09/12/2014|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\4-300x86.jpg||1|||0|||N||
528|Cerceau 65cm|09/12/2014|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\4-300x86.jpg||1|||0|||N||
529|Cerceau 85cm|09/12/2014|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\4-300x86.jpg||1|||0|||N||
53|BILIBO|27/05/2012|||||||2 motricité globale|0||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\53.jpg||1|||0|||N||
530|abdo gain|09/12/2014|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\530.jpg||1|||0|||N||
531|Gant masseur|09/12/2014|||||||3 sensoriel musique|1||||||||1|||0|||N||
532|Lot de 4 cerceaux lestés|09/12/2014|||||||3 sensoriel musique|1||||||||1|||0|||N||
533|100 idées pour aider les élèves dyspraxiques|11/05/2015||||||||1|||Auteurs : A. KIRBY ; L. PETERS| | |||1|||0|||N||
534|Les enquêtes des cyber détectives|11/05/2015||||||||1|||Auteur : AG. POULIQUEN-LEFEVRE| | |||1|||0|||N||
535|Notre meilleur copain|11/05/2015||||||||1|||Auteur : C. CHAUCHE| | |||1|||0|||N||
536|L'effet domino "dys"|11/05/2015|||||||3 sensoriel musique|1|||Auteur : R. GUILLOUX| | |||1|||0|||N||
537|Prise en charge des troubles du langage écrit…|11/05/2015||||||||1|||Auteurs : S. CASALIS ; G. LELOUP ; F. BOIS PARRIAUD| | |||1|||0|||N||
538|L'hyperactivité et le déficit d'attention|09/12/2014||||||l||1|||Auteur : LG. DESAULNIERS| | |||1|||0|||N||
539|Mon cerveau a besoin de lunettes|09/12/2014||||||||1|||A. VINCENT| | |||1|||0|||N||
54|BINGO DES CONNECTEURS TEMPORELS|27/05/2012|||||||7 aide autom assoc tps|0||||||||1|||0|||N||
540|Le bégaiement de l'enfant|11/05/2015||||||||1|||Auteur : V. AUMONT-BOUCAND| | |||1|||0|||N||
541|Le bégaiement de l'adolescent et de l'adulte|11/05/2015||||||||1|||Auteur : V. AUMONT-BOUCAND| | |||1|||0|||N||
542|Métaphonologie, orthographe et mémoire de travail|09/12/2014||||||||1|||Auteur : C. BOUTARD Lot de 4 livres| | |||1|||0|||N||
543|Plateau Lollipop|09/03/2015|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
544|Planche de surf|09/03/2015|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\544.jpg||1|||0|||N||
545|Planche d'équilibre Teeter Popper|09/03/2015|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\545.jpg||1|||0|||N||
546|Echasses Big Feet|09/03/2015|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\546.jpg||1|||0|||N||
547|Grand anneau sonore|09/03/2015|||||||2 motricité globale|1||||||||1|||0|||N||
548|Casque anti-bruit|09/03/2015|||||||3 sensoriel musique|1||||||||1|||0|||N||
549|Planche à pointes|09/03/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
55|BINGO DES DEVINETTES|27/05/2012|||||||8 jeux symboliques et imitatio|0||||||||1|||0|||N||
550|Ezyroller|10/03/2015|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\550.jpg||1|||0|||N||
551|Au risque de lire|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
552|La bonne question|10/03/2015|||||||8 jeux symboliques et imitatio|1||||||||1|||0|||N||
553|Ainsi font : Fait…Font|10/03/2015|||||||6 mathématiques|1||||||||1|||0|||N||
554|La chenille gloutonne|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
555|Réflexion lecture|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
556|Magformers|10/03/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
557|Kit petits picots|10/03/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
558|Kit moyens picots|10/03/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
559|Meccano Real Metal|10/03/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
56|BLOCS LOGIQUES|27/05/2012|||||||6 mathématiques|0||||||||1|||0|||N||
560|Meccano Race car bolide de course|10/03/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
561|Sylladingo|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
562|Dis-moi le genre et le nombre|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
563|Colima-sons|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
564|Champions des inversions|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
565|Phonodrome|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
566|Orion|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
567|L'homophonerie|10/03/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
568|Coussin Dynair rond|01/04/2015|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\568.jpg||1|||0|||N||
569|Coussin Dynair incliné|01/04/2015|||||||3 sensoriel musique|1||||||||1|||0|||N||
57|BONHOMMES SAUTEURS|27/05/2012|||||||1 motricité fine encast puzzle|0||||||||1|||0|||N||
570|Sablier gel|01/04/2015|||||||3 sensoriel musique|1||||||||1|||0|||N||
571|Boîte à secrets|01/04/2015|||||||3 sensoriel musique|1||||||||1|||0|||N||
572|Cercles sensoriels en silicone|01/04/2015|||||||2 motricité globale|1||||||||1|||0|||N||
573|Meccano 3 véhicules plastique|01/04/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
574|Course aux lettres|01/04/2015|||||||4 médiathèque livres CD|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\574 la course en lettres.PNG||1|||0|||N||
575|Je lis, j'écris|01/04/2015||||||||1|||Auteurs : J. REICHSTADT ; JP. TERRAIL ; G. KRICK| | |||1|||0|||N||
576|Jeu du loup n°2|01/04/2015|||||||8 jeux symboliques et imitatio|1||||||||1|||0|||N||
577|Dominos objet|01/04/2015|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
578|Fidget pour crayon - Boulon|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
579|Fidget pour crayon - Boulon avec ailes|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
58|BOULE A FORMES|27/05/2012|||||||1 motricité fine encast puzzle|0|||1 boule et 10 formes encastrables.| | |||1|||0|||N||
580|Fidget pour crayon - Carré rouge|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
581|Fidget pour crayon - Pièce violette à déplacer|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
582|Petits pots phoniques|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
583|Livre "Balthazar et le temps qui passe"|01/04/2015||||||||1||||||||1|||0|||N||
584|Les Takos|01/04/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
585|La leçon de lecture de Tom Tim|01/04/2015|||||||4 médiathèque livres CD|1||don sept19|sept19: remplace Lampe lumineuse, hs. Boitier à piles arraché. Plus de capot, et connectiques corrodées.| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\la leçon de lecture Tom Tim.jpg||1|||5|||N||
586|Constructions magnétiques géantes 2ème lot|01/04/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
587|J'apprends à lire avec les images- l'ours le singe|01/04/2015||Lito|||||4 médiathèque livres CD|1||don sept19|sept19: remplace le Manège des pingouins Jeu HS. Le moteur qui permet l'ascension des pingouins est HS.| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\j'apprends à lire avec les images l'ours.jpg||1|||5|||N||
588|J'apprends l'heure avec les lapinos|01/04/2015|||||||4 médiathèque livres CD|1||don sept19|sept19: remplace Véhicules électriques, Jeu HS. Manque trop de composants, moteur HS.| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\les lapinos l'heure.jpg||1|||5|||N||
589|Piste graphique - Les vagues|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
59|BOULIER|27/05/2012|||||||1 motricité fine encast puzzle|0||||||||1|||0|||N||
590|Piste graphique - Les créneaux|01/04/2015|||||||5 lang graph ecriture lecture|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\590 piste graphique créneaux.jpg||1|||0|||N||
591|Découvre et apprends les couleurs avec Fido|01/04/2015|||||||4 médiathèque livres CD|1||don sept19|sept19: remplace Electrokit 88, Jeu HS. Composants totalement détèriorés, et jeu incomplet.| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\les couleurs avec Fido.jpg||1|||5|||N||
592|Piste graphique - Les boucles|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
593|Dobble chiffres et formes|01/04/2015|||||||7 aide autom assoc tps|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\593 Dobble.PNG||1|||0|||N||
594|Piste graphique - Les obliques|01/04/2015||||||Jeux sans stylet volontairement. Stylet fourni non adapté.|5 lang graph ecriture lecture|1||||||||1|||0|||N||
595|Pistes graphiques - Les ponts|01/04/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
596|Syllathèmes Niveau 1|14/04/2015|||||||5 lang graph ecriture lecture|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\596 syllathèmes.JPG||1|||0|||N||
597|Syllathèmes Niveau 2|14/04/2015|||||||5 lang graph ecriture lecture|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\597 les syllathèmes.JPG||1|||0|||N||
598|Syllathèmes Niveau 3|14/04/2015||||||||1||||||||1|||0|||N||
599|Syllamots|14/04/2015|||||||5 lang graph ecriture lecture|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\599 Syllamots.PNG||1|||0|||N||
6|L'imagier de Tchoupi|27/05/2012||Nathan|||||4 médiathèque livres CD|0||don sept19||||C:\Ludopret\Annexes\Images\6 - l'imagier de Tchoupi.jpg||1|||5|||N||
60|BRACELET 4 GRELOTS|27/05/2012|||||||7 aide autom assoc tps|0||||||||1|||0|||N||
600|Traiter l'autisme|08/05/2015||||||||1|||Auteur : Y. BEN-ARI ; E. LEMONNIER ; N. HADJIKHANI| | |||1|||0|||N||
601|Epsilon, un écolier extra-ordinaire|08/05/2015||||||||1|||Auteur : L. LAURENT| | |||1|||0|||N||
602|Sais-tu pourquoi je saute ?|08/05/2015||||||||1|||N. HIGASHIDA| | |||1|||0|||N||
603|A la découverte de l'autisme - Des neurosciences..|08/05/2015||||||||1|||D. YVON| | |||1|||0|||N||
604|Scolariser des élèves avec autisme et TED|08/05/2015||||||||1|||Auteurs : C. PHILIP ; G. MAGEROTTE ; JL. ADRIEN ;| | |||1|||0|||N||
605|Autisme - On peut en guérir|08/05/2015||||||||1|||Auteur : C. SKORUPKA ; L. AMET ;| | |||1|||0|||N||
606|L'empereur, c'est moi|08/05/2015||||||||1|||Auteur : H. HORIOT| | |||1|||0|||N||
607|Le bizarre incident du chien pendant la nuit|08/05/2015||||||||1|||Auteur : M. HADDON| | |||1|||0|||N||
608|Louis, pas à pas|08/05/2015||||||||1|||G. Et F. PERRIN| | |||1|||0|||N||
609|La maternelle, école de tous les enfants|08/05/2015||||||||1|||Auteur : B. BOUCHOUCHA| | |||1|||0|||N||
61|BRANCHE A DISQUES|27/05/2012|||||||1 motricité fine encast puzzle|0|||manque anneau rouge 7 octobre 2016| | |||1|||0|||N||
610|Intervenir auprès de groupes d'enfants…|08/05/2015||||||||1|||Auteur : LA. DAVIDSON ; K. OLD ; C. HOWE ; A. EGGETT ;| | |||1|||0|||N||
611|L'apprentissage des sons et des phrases|11/05/2015||||||||1|||Auteurs : M. BEAUCHEMIN ; S. MARTIN ; S. MENARD| | |||1|||0|||N||
612|Laisse-moi t'expliquer…L'autisme|11/05/2015||||||||1|||Auteur : S. DESLAURIERS| | |||1|||0|||N||
613|Confusions phonétiques et visuelles|11/05/2015||||||||1|||Auteur : C. BOUTARD| | |||1|||0|||N||
614|Déclic juillet-août 2014|11/05/2015||||||||1||||||||1|||0|||N||
615|Déclic septembre-octobre 2014|11/05/2015||||||||1||||||||1|||0|||N||
616|Déclic novembre-décembre 2014|11/05/2015||||||||1||||||||1|||0|||N||
617|Déclic janvier-février 2015|11/05/2015||||||||1||||||||1|||0|||N||
618|Déclic mars-avril 2015|11/05/2015||||||||1||||||||1|||0|||N||
619|Lire pour comprendre N°1|11/05/2015|||||||5 lang graph ecriture lecture|1|||Auteurs : C. CARRET GOUTTE-BROZE ; C. DERRIER COULOUGNON| | |||1|||0|||N||
62|BROSSE SENSORIELLE|27/05/2012|||||||3 sensoriel musique|0|||Manque le protocole.| | |||1|||0|||N||
620|Attention mes yeux !!!|11/05/2015||||||||1|||Auteurs : C. CARRET GOUTTE-BROZE ; C. DERRIER-COULOUGNON ; N. ICHER-POULAILLON| | |||1|||0|||N||
621|Livre : Jeux et activités d'éveil|18/07/2015||||||||1||||||||1|||0|||N||
622|Pêche à la ligne magnétique|18/07/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
623|Mathsumo|18/07/2015|||||||6 mathématiques|1||||||||1|||0|||N||
624|Tam Tam Super Plus - Les tables d'addition|18/07/2015|||||||6 mathématiques|1||||||||1|||0|||N||
625|Tam Tam Safari Orange|18/07/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
626|Digit|18/07/2015|||||||6 mathématiques|1||||||||1|||0|||N||
627|Avant, après et au milieu|18/07/2015|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
628|Fichier : J'accueille un élève ayant un trouble…|18/07/2015||||||||1||||||||1|||0|||N||
629|Fichier : Les droits des personnes autistes|18/07/2015||||||||1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\629 les droits des personnes autistes.PNG||1|||0|||N||
63|CAMION POUSSE-ROULE|27/05/2012|||||||1 motricité fine encast puzzle|0||||||||1|||0|||N||
630|Faquir|18/07/2015|||||||8 jeux symboliques et imitatio|1||||||||1|||0|||N||
631|Tam Tam Safari vert|18/07/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
632|Tam Tam Safari bleu|18/07/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
633|Les mots en jeu|18/07/2015|||||||5 lang graph ecriture lecture|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\633 les mots en jeu.PNG||1|||0|||N||
634|Dominos des animaux|18/07/2015||||||||1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\634 dominos des animaux.PNG||1|||0|||N||
635|Phonèmes en familles|18/07/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
636|Atelier des syllabes|18/07/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
637|Atelier Tris|18/07/2015|||||||6 mathématiques|1||||||||1|||0|||N||
638|Tactiloto|18/07/2015|||||||3 sensoriel musique|1||||||||1|||0|||N||
639|Le bon sens des syllabes|18/07/2015|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
64|CDRom ABRAKADABRA|27/05/2012||||||||0||||||||1|||0|||N||
640|Géocolor|18/07/2015|||||||6 mathématiques|1||||||||1|||0|||N||
641|Les dés d'addition|18/07/2015|||||||6 mathématiques|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\641 les des d'addition.PNG||1|||0|||N||
642|Théâtre de marionnettes + Clown|18/07/2015|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\642 Théatre et marionnette clown.JPG||1|||0|||N||
643|Mosaïque Poly-M|18/07/2015|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
644|Mystère en Egypte Nathan|18/07/2015||Nathan|||||4 médiathèque livres CD|1||don sept19|sept19: remplace l'ancien article: Ballon bleu 1 m| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\644-mystère en l'Egypte Nathan.jpg||1|||5|||N||
