CodeJeu|NomJeu|DateAchat|AnneeAchat|PrixAchat|PrixEstime|NomFournisseur
1|1,2,3 je compte|25/05/2012|2012|0|0|
10|ANIMAUX A LACER|27/05/2012|2012|0|0|
100|DECLIC MAI-JUIN 2012|27/05/2012|2012|0|0|
1000|Sami sous la pluie|22/02/2017|2017|0|0|
1001|Sami a des poux|22/02/2017|2017|0|0|
1002|L'amoureux de Julie|22/02/2017|2017|0|0|
1003|Le château|22/02/2017|2017|0|0|
1004| N'aie pas peur petit Koala|22/02/2017|2017|0|0|
1005|Reviens Petit lapin|22/02/2017|2017|0|0|
1006|Sauve-toi Petit Tigre|22/02/2017|2017|0|0|
1007|Ici, super Juju|22/02/2017|2017|0|0|
1008|Nico Comme une grenouille|22/02/2017|2017|0|0|
1009|Nico, J'ai 30 ans dans mon verre|22/02/2017|2017|0|0|
101|DICO-MATIK|27/05/2012|2012|0|0|
1010|L'ombre qui tue|22/02/2017|2017|0|0|
1011|A la vie, à la mort|22/02/2017|2017|0|0|
1012|Passé recomposé|22/02/2017|2017|0|0|
1013|La guerre des Lulus, la maison des enfants trouvés|22/02/2017|2017|0|0|
1014|La guerre des Lulus, Hans|22/02/2017|2017|0|0|
1015|Le Petit Nicolas|22/02/2017|2017|23|0|
1016|L'omelette au sucre|22/02/2017|2017|23|0|
1017|Harry Potter 1 à l'école des sorciers|22/02/2017|2017|35|0|
1018|Harry Potter et la chambre des secrets n° 2|22/02/2017|2017|37|0|
1019|Harry potter et le prisonnier d'Azkaban n°4|22/02/2017|2017|42|0|
102|DOMINOS MICKEY|27/05/2012|2012|0|0|
1020|Harry potter et la coupe de feu n°3|22/02/2017|2017|45|0|
1021|Le coffret écriture lecture, des graphèmes rugueux|24/02/2017|2017|0|0|
1022|Times tables|24/02/2017|2017|0|0|
1023|Plus Plus mini néon|24/02/2017|2017|0|0|
1024|Plus plus mini basic|24/02/2017|2017|0|0|
1025|Calculodingo|24/02/2017|2017|0|0|
1026|Les tables d'addition|24/02/2017|2017|0|0|
1027|Les tables de multiplication|24/02/2017|2017|0|0|
1028|Additions et soustractions|24/02/2017|2017|0|0|
1029|Troc chez  le chef indien|24/02/2017|2017|0|0|
103|DVD AUTISME ET APPRENTISSAGES|27/05/2012|2012|0|0|
1030|Ma journée|24/02/2017|2017|0|0|
1031|Le jeu de l'arbre|24/02/2017|2017|0|0|
1032|Ze Géoanimo|24/02/2017|2017|0|0|
1033|Space truck|24/02/2017|2017|0|0|
1034|Mini cubes véhicules|24/02/2017|2017|0|0|
1035|Minis cubes dinosauris|24/02/2017|2017|0|0|
1036|Kapla|24/02/2017|2017|0|0|
1037|Planche à bascule Whizzy Dizzy|23/09/2017|2017|0|0|
1038|Décisions|23/09/2017|2017|0|0|
1039|conversations en bande dessinée|23/09/2017|2017|0|0|
104|Livre formes et motifs Casterman|27/05/2012|2012|0|5|
1040|Encastrements géants|23/09/2017|2017|0|0|
1041|Planche à loquets|23/09/2017|2017|0|0|
1042|Kit Scogym Tactik|24/09/2017|2017|0|0|
1043|Tonneau orange|24/09/2017|2017|0|0|
1044|Cylindre Vert|24/09/2017|2017|0|0|
1045|Grande pente bleue|24/09/2017|2017|0|0|
1046|Grande roue bleue|24/09/2017|2017|0|0|
1047|Encastrement en U et demi cube|24/09/2017|2017|0|0|
1048|Trois marches rouges|24/09/2017|2017|0|0|
1049|Socles rouges pour la grande roue|24/09/2017|2017|0|0|
105|EMPILAGE GEOMETRIQUE|27/05/2012|2012|0|0|
1050|guide d'utilisation bloc module serpentin|24/09/2017|2017|0|0|
1051|Kit explor'action|26/09/2017|2017|0|0|
1052|Funny Electonic Kit|13/02/2018|2018|0|0|
1053|Straw Tastic|13/02/2018|2018|0|0|
1054|Find nix|13/02/2018|2018|0|0|
1055|La chasse aux fantomes 1|13/02/2018|2018|0|0|
1056|Nini l'ourson|13/02/2018|2018|0|0|
1057|La chasse aux fantomes 2|13/02/2018|2018|0|0|
1058|Calculs en herbes|13/02/2018|2018|0|0|
1059|Qui ? Quoi ?|13/02/2018|2018|0|0|
106|ENCASTREMENT ALPHABET|27/05/2012|2012|0|0|
1060|Mobile Medical Kit|13/03/2018|2018|0|0|
1061|Le jeu du calcul mental|13/03/2018|2018|9,5|0|
1062|Multiplipotion|07/04/2018|2018|12,9|0|
1063|Learning wrap ups soustractions|17/03/2018|2018|0|0|
1064|Learning wrap ups multiplications|17/03/2018|2018|0|0|
1065|Triominos de luxe|17/03/2018|2018|0|0|
1066|Rummy Academy|18/03/2018|2018|0|0|
1067|Rummy voyage|18/03/2018|2018|0|0|
1068|Mon alphabet mobile Montessori|18/03/2018|2018|0|0|
1069|Le grand imagier Montessori des sons et graphèmes|18/03/2018|2018|0|0|
107|ENCASTREMENT J'APPRENDS LES HAUTEURS|27/05/2012|2012|0|0|
1070|Les chiffres rugueux Montessori|18/03/2018|2018|19,9|0|
1071|Le coffret écriture-lecture Montessori de Baltazar|18/03/2018|2018|22,9|0|
1072|Vocabulon es petits|18/03/2018|2018|24,95|0|
1073|Le Prince de Motordu|18/03/2018|2018|10|0|
1074|Le jeu du Prince de Motordu|18/03/2018|2018|33|0|
1075|Quatrimino des Alphas|18/03/2018|2018|32,9|0|
1076|Scrabble junior|18/03/2018|2018|29,5|0|
1077|L'imagier du Père Castor|18/03/2018|2018|22,5|0|
1078|Bla bla bla|18/03/2018|2018|18,5|0|
1079|L'alphabet magique|18/03/2018|2018|9,9|0|
108|ENCASTREMENT LA CAMPAGNE|27/05/2012|2012|0|0|
1080|Jeux pour bien vivre ensemble|18/03/2018|2018|0|0|
1081|Je suis en CP|18/03/2018|2018|0|0|
1082|Les Alphas mes premières lectures - tome 2|18/03/2018|2018|14,9|0|
1083|Petit Tom au pays de Serena avec CD audio|18/03/2018|2018|14,9|0|
1084|ARCHITECTO|01/04/2018|2018|0|0|
1085|Pagodes|01/04/2018|2018|0|0|
1086|Au voleur|01/04/2018|2018|0|0|
1087|Topologix|01/04/2018|2018|0|0|
1088|Dobble Star Wars|01/04/2018|2018|16,5|0|
1089|Jour& nuit|01/04/2018|2018|28,5|0|
109|ENCASTREMENT LES FORMES|27/05/2012|2012|0|0|
1090|Creative Peg Puzzle|01/04/2018|2018|19,95|0|
1091|12 cubes Pirates|07/04/2018|2018|18,9|0|
1092|Dinausor wooden cube puzzle|07/04/2018|2018|14,9|0|
1093|Mini-verger|07/04/2018|2018|11,9|0|
1094|Chenilles arc-en-ciel|07/04/2018|2018|9,9|0|
1095|Dictionnaire Lexidata|30/03/2018|2018|0|0|
1096|Dictionnaire Lexidata|30/03/2018|2018|0|0|
1097|Piquage avec lacets|08/05/2018|2018|0|0|
1098|ballon cacahuette vert|08/05/2018|2018|0|0|
1099|matelas de piscine|08/05/2018|2018|0|0|
11|ANIMAUX DE COMPAGNIE A TRIER|27/05/2012|2012|0|0|
110|ENCASTREMENT LES FRUITS|27/05/2012|2012|0|0|
1100|trampoline|08/05/2018|2018|0|0|
1101|Ballon de gym vert (petit)|08/05/2018|2018|0|0|
1102|Ballon de gym bleu|08/05/2018|2018|0|0|
1103|Ensemble complet Explor'action|09/06/2018|2018|0|0|
1106|Explor’action bloc 3|09/06/2018|2018|0|0|
1107|Explor’action bloc 4|09/06/2018|2018|0|0|
1108|Explor’action bloc 5|09/06/2018|2018|0|0|
1109|Explor’action bloc 6|09/06/2018|2018|0|0|
111|ENCASTREMENT MICKEY|27/05/2012|2012|0|0|
1110|Dictionnaire visuel|10/07/2018|2018|0|0|
1111|Il était une fois la vie Les muscles|10/07/2018|2018|0|0|
1112|Il était une fois la vie La Peau|10/07/2018|2018|0|0|
1113|Il était une fois la vie Le Squelette|10/07/2018|2018|0|0|
1114|Il était une fois la vie La Moelle osseuse|10/07/2018|2018|0|0|
1115|Il était une fois la vie Le sang|10/07/2018|2018|0|0|
1116|Il était une fois la vie Les Plaquettes|10/07/2018|2018|0|0|
1117|Il était une fois la vie Le Cœur|10/07/2018|2018|0|0|
1118|Etoiles et planettes|10/07/2018|2018|0|0|
1119|Pour une pédagogie adaptée aux élèves avec autisme|10/07/2018|2018|0|0|
112|ENCASTREMENT SONORE LES ANIMAUX DE LA JUNGLE|27/05/2012|2012|0|0|
1120|L'atelier du potier|10/07/2018|2018|0|0|
1121|Mimons ensemble|10/07/2018|2018|0|0|
1122|Premier jeux|10/07/2018|2018|0|0|
1123|Histoires du soir Les Animaux|10/07/2018|2018|0|0|
1124|Puissance quatre|10/07/2018|2018|0|0|
1125|Mimes et compagnie|10/07/2018|2018|0|0|
1126|Chercher|10/07/2018|2018|0|0|
1127|Ours brun dis-moi|10/07/2018|2018|0|0|
1128|Dominos contraires|10/07/2018|2018|0|0|
1129|Le monde des animaux|10/07/2018|2018|0|0|
113|ENCASTREMENT WINNIE L'OURSON|27/05/2012|2012|0|0|
1130|Puzzle cubes animaux de la ferme|10/07/2018|2018|0|0|
1131|Jeu en bois à pousser|10/07/2018|2018|0|0|
1132|2 Yeux ?|10/07/2018|2018|0|0|
1133|Animozzz!|10/07/2018|2018|0|0|
1134|Le vaste monde|10/07/2018|2018|0|0|
1135|Les contraires avec PO|10/07/2018|2018|0|0|
1136|Petibou|10/07/2018|2018|0|0|
1137|Où ont-ils ?|10/07/2018|2018|0|0|
1138|Les Formes|10/07/2018|2018|0|0|
1139|Tom déménage|10/07/2018|2018|0|0|
114|mini-pailles de construction|27/05/2012|2012|0|15|
1140|Fais comme moi, joue avec les autres|10/07/2018|2018|0|0|
1141|Fais comme moi, joue dehors|10/07/2018|2018|0|0|
1142|Mes premièresexpériences En avion|10/07/2018|2018|0|0|
1143|Tit'ours doit porter des lunettes|10/07/2018|2018|0|0|
1144|Petit lapin blanc prend le train|10/07/2018|2018|0|0|
1145|Mon ami|10/07/2018|2018|0|0|
1146|Pomme a  mal aux dents|10/07/2018|2018|0|0|
1147|Ballon de gym bleu 25 cm|10/07/2018|2018|0|0|
1148|Ballon de gym bleu 25 cm|10/07/2018|2018|0|0|
1149|Ballon de gym bleu 25 cm|10/07/2018|2018|0|0|
115|ERGOTER 3|27/05/2012|2012|0|0|
1150|Max|08/11/2018|2018|0|0|
1151|Lola|08/11/2018|2018|41|0|
1152|livrets véritech série 12/12 cycle 2-1|12/11/2018|2018|56|0|
1153|livret véritech série 12/12 cycle3-1|12/11/2018|2018|56|0|
1154|Boitier véritech|12/11/2018|2018|20|0|
1155|boitier véritech|12/11/2018|2018|20|0|
1156|Boitier véritech|12/11/2018|2018|20|0|
1157|boitier véritech|12/11/2018|2018|20|0|
1158|tubulo|12/11/2018|2018|52|0|
1159|Véritech  français cycle 3 Lecture|12/11/2018|2018|52|0|
116|EXERCIC'ŒUFS|27/05/2012|2012|0|0|
1160|Veritech Français cycle 3 vocabulaire|12/11/2018|2018|52|0|
1161|Les chansons à rimer et à articuler|12/11/2018|2018|25|0|
1162|le jeu des 5 sens|12/11/2018|2018|25|0|
1163|Birds in the nest|12/11/2018|2018|25|0|
1164|pailles en plastique|09/11/2018|2018|0|0|
1165|Logipic|09/11/2018|2018|0|0|
1166|dominos des fractions|09/11/2018|2018|0|0|
1167|dominos des heures|09/11/2018|2018|0|0|
1168|thamographe|09/11/2018|2018|0|0|
1169|ciseaux|09/11/2018|2018|0|0|
117|FICHES D'AUTO CORRECTION CHIFFRES|27/05/2012|2012|0|0|
1170|dominos des doubles et des moitiés|09/11/2018|2018|0|0|
1171|dominos des chiffres romains|09/11/2018|2018|0|0|
1172|Ludus- modules à visser|09/11/2018|2018|0|0|
1173|20 plaques sensorielles|09/11/2018|2018|0|0|
1174|4 tubes de lave colorée|09/11/2018|2018|0|0|
1175|crocodile en bois|08/11/2018|2018|45|0|
1176|La roue des émotions|08/11/2018|2018|17,5|0|
1177|Autisme : j'accuse|12/11/2018|2018|16|0|
1178|L'enfermement|12/11/2018|2018|18|0|
1179|La boite à outils anxiété|12/11/2018|2018|15|0|
118|FICHES D'AUTO CORRECTION PRE LECTURE|27/05/2012|2012|0|0|
1180|La boite à outils-TDA/H|12/11/2018|2018|15|0|
1181|Le quotidien avec un enfant autiste|12/11/2018|2018|20|0|
1182|Keep Calm et réussis tes exams|12/11/2018|2018|14|0|
1183|Les émotions racontées aux enfants|12/11/2018|2018|15|0|
1184|Explose ton score au collège|12/11/2018|2018|11|0|
1185|Mon enfant apprivoise ses sens|09/11/2018|2018|0|0|
1186|Le caca de qui?|09/11/2018|2018|0|0|
1187|Tranche de vie d'une maman optimiste|09/11/2018|2018|0|0|
1188|L'autisme expliqué aux non-autistes|09/11/2018|2018|0|0|
1189|Prendre soin par Snoezelen|09/11/2018|2018|0|0|
119|DICO MATIK|27/05/2012|2012|0|0|
1190|Snoezelen: un monde de sens|09/11/2018|2018|0|0|
1191|Encyclopédie junior Hachette|09/11/2018|2018|0|0|
1192|Jeu et développement chez le jeune enfant|09/11/2018|2018|0|0|
1193|L'esprit absorbant de l'enfant|09/11/2018|2018|0|0|
1194|J'ai tout essayé|12/11/2018|2018|0|6,5|
1195|Il n'y a pas de parent parfait|12/11/2018|2018|0|6,5|
1196|enzo apprend à nager|12/11/2018|2018|0|5|
1197|wordworld le monde des mots|12/11/2018|2018|0|4|
1198|arbre à pétales en bois|08/11/2018|2018|15,9|0|
1199|baril de 128 dinosaures de triage|08/11/2018|2018|28,1|0|
12|Puzzle moutons en 3d|27/05/2012|2012|0|5|
120|GEOPLANS|27/05/2012|2012|0|0|
1200|lot de deux pinces de tri|08/11/2018|2018|3|0|
1201|lot de deux pinces de tri|08/11/2018|2018|3|0|
1202|lot de deux pinces de tri|08/11/2018|2018|3|0|
1203|lot de deux pinces de tri|08/11/2018|2018|3|0|
1204|lot de deux pinces de tri|08/11/2018|2018|3|0|
1205|lot de deux pinces de tri|08/11/2018|2018|3|0|
1206|set de3 tubes à bulles|08/11/2018|2018|19|0|
1207|Toobaloo|08/11/2018|2018|5,75|0|
1208|Cercles sensoriels|11/11/2018|2018|43|0|
1209|Qui est-ce|11/11/2018|2018|29|0|
121|GEOTRACETTES|27/05/2012|2012|0|0|
1210|topoprimo|11/11/2018|2018|62,5|0|
1211|La tortue à billes|11/11/2018|2018|22,3|0|
1212|Atelier mots croisés|11/11/2018|2018|0|0|
1213|Matrix|11/11/2018|2018|32|0|
1214|puzzles: les cycles de la vie|11/11/2018|2018|36,5|0|
1215|memo photo objets|11/11/2018|2018|12,5|0|
1216|loto photo fruits|11/11/2018|2018|13|0|
1217|maxy mémory des aliments sains|09/11/2018|2018|16|0|
1218|maxy mémory des animaux de compagnie|09/11/2018|2018|17|0|
1219|sensory blocks|09/11/2018|2018|56|0|
122|GROSSES BRIQUES SOUPLES 1er LOT|27/05/2012|2012|0|0|
1220|jeux des émotions|20/12/2019|2019|26|0|
1221|échecs - dames|09/11/2018|2018|0|17,5|
1222|jeux de patience|09/11/2018|2018|0|25,5|
1223|puzzle apprenons le corps humain|09/11/2018|2018|0|20|
1224|puzzle 4 saisons|09/11/2018|2018|0|40|
1226|gagne ton papa!|11/11/2018|2018|35|0|
1227|Play mind|11/11/2018|2018|20|0|
1228|magna bands elasticolor|11/11/2018|2018|48|0|
1229|Jungle cache-cache|11/11/2018|2018|30|0|
123|GROSSES BRIQUES SOUPLES 2ème LOT|27/05/2012|2012|0|0|
1230|tangram en bois aimanté|11/11/2018|2018|25|0|
1231|touché-coulé|11/11/2018|2018|32|0|
1232|les aventuriers du rail - mon premier voyage|11/11/2018|2018|30|0|
1233|marteaux et pièces à clouer|11/11/2018|2018|109|0|
1234|coffret 500 cubes de construction|09/11/2018|2018|0|69|
1235|carillon pianot|09/11/2018|2018|0|34,5|
1236|kit de motricité|09/11/2018|2018|0|63|
1237|picture perfect|08/11/2018|2018|0|18|
1238|pupitre avec lettres aimantées|09/11/2018|2018|0|10|
1239|Balle sensorielle  à picots|08/11/2018|2018|0|8|
124|GUIDE DE LECTURE|27/05/2012|2012|0|0|
1240|Réveil lapin|08/11/2018|2018|0|10|
1241|Smol et luciole Rouge A|12/11/2018|2018|42|0|
1242|Smol et luciole Rouge B|12/11/2018|2018|42|0|
1243|Smol et luciole Rouge C|12/11/2018|2018|42|0|
1244|Smol et luciole Rouge D|12/11/2018|2018|42|0|
1245|Smol et luciole Rouge E|12/11/2018|2018|42|0|
1246|Smol et luciole Orange A|12/11/2018|2018|42|0|
1247|Smol et luciole Orange C|12/11/2018|2018|42|0|
1248|Smol et luciole Jaune A|12/11/2018|2018|42|0|
1249|smol et luciole Vert A|12/11/2018|2018|42|0|
125|GUIDE DECLIC LES AIDES FINANCIERES|27/05/2012|2012|0|0|
1250|Smol et luciole bleu A|12/11/2018|2018|42|0|
